first_name,last_name,firm_name,title,email,phone,website,domain,city,state,country,niche,source,profile_url,email_source
,,Airey Real Estate,Real Estate Agency,info@aireyrealestate.com.au,,,aireyrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/airey-real-estate-aa310/sales/overview,pattern-guess
,,Lane Place,Real Estate Agency,info@laneplace.com,,,laneplace.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/lane-place-as889/sales/overview,pattern-guess
,,W B Simpson Son,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/w-b-simpson-son-as466/sales/overview,
,,Re Max Infinity,Real Estate Agency,info@remaxinfinity.com.au,,,remaxinfinity.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/re-max-infinity-bf452/sales/overview,pattern-guess
,,Dijones,Real Estate Agency,info@dijones.com.au,,,dijones.com.au,Rhodes,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/dijones-rhodes-at061/sales/overview,pattern-guess
,,Pennisi Real Estate,Real Estate Agency,info@pennisirealestate.com.au,,,pennisirealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/pennisi-real-estate-ak480/sales/overview,pattern-guess
,,Ray White,Real Estate Agency,info@raywhite.com.au,,,raywhite.com.au,Unanderra,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-unanderra-am822/sales/overview,pattern-guess
,,Spinelli Real Estate,Real Estate Agency,info@spinellirealestate.com.au,,,spinellirealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/spinelli-real-estate-ao320/sales/overview,pattern-guess
,,Regional Property Co,Real Estate Agency,info@regionalproperty.com,,,regionalproperty.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/regional-property-co-bj813/sales/overview,pattern-guess
,,Samma Property Group,Real Estate Agency,info@sammapropertygroup.com.au,,,sammapropertygroup.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/samma-property-group-bc603/sales/overview,pattern-guess
,,Century 21 Byron Bay,Real Estate Agency,info@century21byronbay.com.au,,,century21byronbay.com.au,Alstonville,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/century-21-byron-bay-alstonville-ac457/sales/overview,pattern-guess
,,Century 21 Grande,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/century-21-grande-bc756/sales/overview,
,,Lynchs Real Estate,Real Estate Agency,info@lynchsrealestate.com.au,,,lynchsrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/lynchs-real-estate-am503/sales/overview,pattern-guess
,,Theo Poulos Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/theo-poulos-real-estate-ap008/sales/overview,
,,Professionals,Real Estate Agency,info@professionals.com.au,,,professionals.com.au,Gosford,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/professionals-gosford-az735/sales/overview,pattern-guess
,,Leap Real Estate,Real Estate Agency,info@leaprealestate.com,,,leaprealestate.com,Essendon,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/leap-real-estate-essendon-az265/sales/overview,pattern-guess
,,Sweetnams Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/sweetnams-real-estate-ao716/sales/overview,
,,Nutrien Harcourts,Real Estate Agency,info@nutrienharcourts.com.au,,,nutrienharcourts.com.au,Timboon,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/nutrien-harcourts-timboon-ah640/sales/overview,pattern-guess
,,Raine Horne,Real Estate Agency,info@rainehorne.com,,,rainehorne.com,Gawler,SA,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/raine-horne-gawler-as841/sales/overview,pattern-guess
,,The Real Estate People,Real Estate Agency,info@therealestatepeople.com.au,,,therealestatepeople.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/the-real-estate-people-aq399/sales/overview,pattern-guess
,,Montano Real Estate,Real Estate Agency,info@montanorealestate.com,,,montanorealestate.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/montano-real-estate-al858/sales/overview,pattern-guess
,,Richardson Wrench,Real Estate Agency,info@richardsonwrench.com.au,,,richardsonwrench.com.au,Crows Nest,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/richardson-wrench-crows-nest-ah336/sales/overview,pattern-guess
,,Hockingstuart,Real Estate Agency,info@hockingstuart.com.au,,,hockingstuart.com.au,Bankstown,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/hockingstuart-bankstown-bg361/sales/overview,pattern-guess
,,Mcgrath Albury,Real Estate Agency,info@mcgrathalbury.com.au,,,mcgrathalbury.com.au,Wodonga,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/mcgrath-albury-wodonga-aq039/sales/overview,pattern-guess
,,Billy Nida Realty,Real Estate Agency,info@billynidarealty.com.au,,,billynidarealty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/billy-nida-realty-bj120/sales/overview,pattern-guess
,,Coast To Country Real Estate Pty Ltd,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/coast-to-country-real-estate-pty-ltd-az609/sales/overview,
,,Lj Hooker,Real Estate Agency,info@ljhooker.com.au,,,ljhooker.com.au,Mirrabooka,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-mirrabooka-ai270/sales/overview,pattern-guess
,,Colemon Property Group,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/colemon-property-group-au621/sales/overview,
,,Ray White,Real Estate Agency,info@raywhite.com.au,,,raywhite.com.au,Woonona,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-woonona-am095/sales/overview,pattern-guess
,,Ulverstone Real Estate,Real Estate Agency,info@ulverstonerealestate.com.au,,,ulverstonerealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ulverstone-real-estate-az674/sales/overview,pattern-guess
,,Premier Property,Real Estate Agency,info@premierproperty.com,,,premierproperty.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/premier-property-bk550/sales/overview,pattern-guess
,,Tracey Taylor Realty,Real Estate Agency,info@traceytaylorrealty.com.au,,,traceytaylorrealty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/tracey-taylor-realty-ba266/sales/overview,pattern-guess
,,Wt Newey Co,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/wt-newey-co-ap905/sales/overview,
,,Lj Hooker Belmont,Real Estate Agency,info@ljhookerbelmont.com.au,,,ljhookerbelmont.com.au,,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-belmont-nsw-ai101/sales/overview,pattern-guess
,,Jw Real Estate,Real Estate Agency,info@jwrealestate.com.au,,,jwrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/jw-real-estate-ah001/sales/overview,pattern-guess
,,Willcox Estate Agents,Real Estate Agency,info@willcoxestateagents.com.au,,,willcoxestateagents.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/willcox-estate-agents-ar673/sales/overview,pattern-guess
,,Harcourts Luxe,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/harcourts-luxe-bj559/sales/overview,
,,Bribie Realty,Real Estate Agency,info@bribierealty.com.au,,,bribierealty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/bribie-realty-ba775/sales/overview,pattern-guess
,,Leo Co Real Estate,Real Estate Agency,info@leorealestate.com.au,,,leorealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/leo-co-real-estate-ah759/sales/overview,pattern-guess
,,Blue Moon Property,Real Estate Agency,info@bluemoonproperty.com.au,,,bluemoonproperty.com.au,Golden Beach,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/blue-moon-property-golden-beach-bc066/sales/overview,pattern-guess
,,Top Of The Tablelands Realty,Real Estate Agency,info@topofthetablelandsrealty.com,,,topofthetablelandsrealty.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/top-of-the-tablelands-realty-at823/sales/overview,pattern-guess
,,Apl Casino,Real Estate Agency,info@aplcasino.net.au,,,aplcasino.net.au,Kyogle,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/apl-casino-kyogle-bj123/sales/overview,pattern-guess
,,Sonya Baker Property,Real Estate Agency,info@sonyabakerproperty.com.au,,,sonyabakerproperty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/sonya-baker-property-at835/sales/overview,pattern-guess
,,Nutrien Harcourts,Real Estate Agency,info@nutrienharcourts.com.au,,,nutrienharcourts.com.au,Roma,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/nutrien-harcourts-roma-be131/sales/overview,pattern-guess
,,Coldham Realty,Real Estate Agency,info@coldhamrealty.com.au,,,coldhamrealty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/coldham-realty-at563/sales/overview,pattern-guess
,,Ray White,Real Estate Agency,info@raywhite.com.au,,,raywhite.com.au,Cobram,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-cobram-an825/sales/overview,pattern-guess
,,Tamagold Property Solutions,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/tamagold-property-solutions-ao793/sales/overview,
,,Baycity Estate Agents,Real Estate Agency,info@baycityestateagents.com.au,,,baycityestateagents.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/baycity-estate-agents-am212/sales/overview,pattern-guess
,,Real Estate Partners,Real Estate Agency,info@realestatepartners.com.au,,,realestatepartners.com.au,,SA,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/real-estate-partners-sa-ad853/sales/overview,pattern-guess
,,Beyond Twenty One Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/beyond-twenty-one-real-estate-ba696/sales/overview,
,,Ray White Residential Sydney Cbd,Real Estate Agency,info@raywhiteresidentialsydneycbd.com.au,,,raywhiteresidentialsydneycbd.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-residential-sydney-cbd-am641/sales/overview,pattern-guess
,,Watts Property Group,Real Estate Agency,info@wattsproperty.com,,,wattsproperty.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/watts-property-group-bk093/sales/overview,pattern-guess
,,Joe Fanchi Real Estate,Real Estate Agency,,,,,Wagin,WA,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/joe-fanchi-real-estate-wagin-ag822/sales/overview,
,,Re Max Precision,Real Estate Agency,info@remaxprecision.com.au,,,remaxprecision.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/re-max-precision-am939/sales/overview,pattern-guess
,,Andrew Partners Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/andrew-partners-real-estate-ar716/sales/overview,
,,Ristic Real Estate,Real Estate Agency,info@risticrealestate.com.au,,,risticrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ristic-real-estate-an484/sales/overview,pattern-guess
,,Stone Real Estate,Real Estate Agency,info@stonerealestate.com.au,,,stonerealestate.com.au,Earlwood,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/stone-real-estate-earlwood-ah343/sales/overview,pattern-guess
,,Knight Frank,Real Estate Agency,info@knightfrank.com.au,,,knightfrank.com.au,Gladstone,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/knight-frank-gladstone-ah247/sales/overview,pattern-guess
,,Laingsimmons Regents Park,Real Estate Agency,,,,,Berala,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/laingsimmons-regents-park-berala-au368/sales/overview,
,,Lj Hooker,Real Estate Agency,info@ljhooker.com.au,,,ljhooker.com.au,Altona North,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-altona-north-ar535/sales/overview,pattern-guess
,,Georgette Nehme Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/georgette-nehme-real-estate-af114/sales/overview,
,,Realmark North,Real Estate Agency,info@realmarknorth.com.au,,,realmarknorth.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/realmark-north-al135/sales/overview,pattern-guess
,,Raine Horne,Real Estate Agency,info@rainehorne.com,,,rainehorne.com,Williams Landing,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/raine-horne-williams-landing-al899/sales/overview,pattern-guess
,,Lj Hooker,Real Estate Agency,info@ljhooker.com.au,,,ljhooker.com.au,Narellan,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-narellan-ai141/sales/overview,pattern-guess
,,Jackson Jones,Real Estate Agency,info@jacksonjones.com.au,,,jacksonjones.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/jackson-jones-az831/sales/overview,pattern-guess
,,Ray White Carnarvon,Real Estate Agency,info@raywhitecarnarvon.com.au,,,raywhitecarnarvon.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-carnarvon-am215/sales/overview,pattern-guess
,,Wright Real Estate,Real Estate Agency,info@wrightrealestate.com.au,,,wrightrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/wright-real-estate-ap903/sales/overview,pattern-guess
,,Belle Property,Real Estate Agency,info@belleproperty.com.au,,,belleproperty.com.au,Rhodes,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/belle-property-rhodes-bl116/sales/overview,pattern-guess
,,Fuller And Co Property,Real Estate Agency,,,,,Byron Bay,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/fuller-and-co-property-byron-bay-au628/sales/overview,
,,Seven Real Estate,Real Estate Agency,info@sevenrealestate.com.au,,,sevenrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/seven-real-estate-ar637/sales/overview,pattern-guess
,,Nutrien Harcourts Casterton,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/nutrien-harcourts-casterton-ah570/sales/overview,
,,Raine Horne Green Square,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/raine-horne-green-square-ap633/sales/overview,
,,Professionals Paradise Realty,Real Estate Agency,info@professionalsparadiserealty.com.au,,,professionalsparadiserealty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/professionals-paradise-realty-al250/sales/overview,pattern-guess
,,Century 21 Conolly Hay Group,Real Estate Agency,,,,,Noosa Heads,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/century-21-conolly-hay-group-noosa-heads-ac323/sales/overview,
,,Place,Real Estate Agency,info@place.com.au,,,place.com.au,Karalee,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/place-karalee-aw613/sales/overview,pattern-guess
,,Gold Key Real Estate Pty Ltd,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/gold-key-real-estate-pty-ltd-au800/sales/overview,
,,Bowmans Real Estate,Real Estate Agency,info@bowmansrealestate.com.au,,,bowmansrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/bowmans-real-estate-ab558/sales/overview,pattern-guess
