first_name,last_name,firm_name,title,email,phone,website,domain,city,state,country,niche,source,profile_url,licence_number,licence_type
Neelakshi,,Unicom Educare Private Limited,,,,,,Amritsar,Punjab,IN,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201800027,201800027,
Neelanshi,Sharma,OSO Immigration & Education Services Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202401500,202401500,
Neeraj,Chauhan,FreeVisa New Zealand,,,,,,,,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201300820,201300820,
Neha,Hakla,Neha Hakla,,,,,,Ward 5,Khanna,IN,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202506701,202506701,
Neha,Sehgal,Transpacific Immigration Services Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000696,202000696,
Neil,Gregory Tibbles,Greener Pastures New Zealand Limited,,,,,,Tauranga,Bay of Plenty,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000934,202000934,
Neil,Richard Summons,Jomel Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000319,202000319,
Ngawang,Choeda,Happyness Australia Pty Ltd (Trading as Happyness Migration Services),,,,,,Brisbane,Queensland,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202401121,202401121,
Ngoc,Khanh Linh Nguyen,New Zealand Immigration Partners,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202300508,202300508,
Ngoc,Tuyet Trinh Nguyen,E.N.C Co Ltd,,,,,,Ho Chi Minh City,Ho Chi Minh City,VN,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201002126,201002126,
Ngonidzashe,Bruce Nyasha,Elway Immigration Limted,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202503609,202503609,
Nguyen,Thanh Long Phan,LKSS Migration Consultancy PTY LTD,,,,,,Sydney,New South Wales,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202500899,202500899,
Niamh,Bernadine Fitzsimons,Head Immigration,,,,,,CITY OF,EH37DD,UK,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202503340,202503340,
Nicholas,James Frost,M & C Consulting Ltd.,,,,,,Christchurch,Canterbury,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201700130,201700130,
Nicholas,Paul Quin,Health New Zealand | Te Whatu Ora,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000880,202000880,
Nicola,Catherine Crome,Relocate Down Under,,,,,,Surrey,KT6 7RY,UK,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201801191,201801191,
Nicola,Linley Clare Jones,Business Immigration,,,,,,Christchurch,Canterbury,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201201000,201201000,
Nicolas,Julio Imas,Pampa New Zealand Ltd.,,,,,,Reefton,West Coast,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202504953,202504953,
Nicole,Tertia Hughes,Chile Force Limited,,,,,,Lumsden,Southland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201201105,201201105,
Nigel,Ashley Cumings,ANZ Immigration and Visa Services LTD,,,,,,Auckland CBD,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201600103,201600103,
Nikki,Oberroi,SLIGHT EDGE MIGRATION,,,,,,BRISBANE,Queensland,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202100665,202100665,
Nilesh,Raj Narayan,The Regions Immigration Law and Recruitment,,,,,,Hamilton,Waikato,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202505456,202505456,
Nileshkumar,Ramanlal Parmar,ADWISE IMMIGRATION,,,,,,Hamilton,Waikato,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202504342,202504342,
Nima,Kazemi,Pasargad Migration,,,,,,Tehran,Tehran,IR,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201700466,201700466,
Nina,Adele Merlino,Carina Ford Immigration Lawyers,,,,,,Melbourne,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201900812,201900812,
Ningyi,Guo,AC Group Limited,,,,,,Shijiazhuang,Shijiazhuang,CN,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201601083,201601083,
Nirmala,K Murthy,Immigration Consultancies Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200901453,200901453,
Niroshan,Ranaweera,AUSASIA EDUCATION & MIGRATION CONSULTANTS,,,,,,DANDENONG NORTH,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202502776,202502776,
Nisha,Rani,Student Advisor NZ Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201700696,201700696,
Nishan,Singh,Agam Migration and Education Consultants,,,,,,Sydney,New South Wales,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201503440,201503440,
Nitika,.,Dreamora Immigration,,,,,,Patiala,Punjab,IN,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202503906,202503906,
Noorie,Surinder Dhillon,Dhillon Immigration Services,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201100243,201100243,
Norbert,Salvador Mendonca,WISEC NZ LIMITED,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202400104,202400104,
Nuo,Cheng,FURTHER NZ EDUCATION AND IMMIGRATION LIMITED,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202100790,202100790,
Nuwan,Chamara Indunil Ballantudawa Achchige,Eureka Australian Migration Experts,,,,,,Nugegoda,Nugegoda,LK,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201501665,201501665,
Nyuk,Khen Kok,Lily Kok Immigration Services Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200900643,200900643,
Olivia,June Turner,New Zealand Immigration Partners,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202300320,202300320,
Oluwabukola,Adetoun Oyawale,Charis Immigration Partners Ltd,,,,,,Hastings,Hawke's Bay,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201601166,201601166,
Orieta,Calumpang,OC Consulting,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200800846,200800846,
Oulu,Jin,PASSPORTA Sp. z o.o.,,,,,,,,PL,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201700957,201700957,
Owen,Maxwell Small,Small World Migration,,,,,,Bli Bli,Queensland,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202504729,202504729,
Pamila,Ghai,Success Route Inc,,,,,,Ontario,L6W 3W8,CA,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201400923,201400923,
Pankaj,Rudra,CR Consulting,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201900692,201900692,
Panting,Zhao,JINYUAN IMMIGRATION LIMITED,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201900953,201900953,
Paola,Miroslava Sanchez,VisaPlex,,,,,,Palmerston north,Manawatū-Whanganui,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200900809,200900809,
Paramjit,Singh,Worldwide Immigration & Education Services,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201002149,201002149,
Parth,Poply,Kiwiana Immigration Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202100582,202100582,
Parvinder,Singh,Fluent Immigration,,,,,,Christchurch,Canterbury,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202400943,202400943,
Parwinder,Kaur,West Highlander Immigration Consultancy Services,,,,,,Chandigarh,Chandigarh,IN,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201002008,201002008,
Patricia,Ann Sinclair,Global Health Source,,,,,,Perth,Western Australia,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201001090,201001090,
Patricia,Mary Reynders,Chile Force Limited,,,,,,Lumsden,Southland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200901708,200901708,
Patrick,Francis Saull,e-Migration New Zealand Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201201039,201201039,
Paul,Andrew Rothville,CN HONOUR LTD,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202300307,202300307,
Paul,Anthony Goddard,Working International Visas ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201001948,201001948,
Paul,Anthony Grey,Greys Migration Services,,,,,,Toowoomba,Queensland,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201400136,201400136,
Paul,Christopher Dizon,Dizon & Associates,,,,,,Melbourne,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201502038,201502038,
Paul,Gerard Nicholson,Chain On Immigration Services Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200800616,200800616,
Paul,Matthew Janssen,Turner Hopkins Services Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200800705,200800705,
Paul,Wing Fai CHEUNG,AAS Education Consultancy,,,,,,Hong Kong,Hong Kong,HK,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202507163,202507163,
Pawandeep,Singh,Kiwiana Immigration Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201801110,201801110,
Penelope,Joy Taylor,New Zealand Immigration Concepts Ltd,,,,,,Nelson,Nelson,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000093,202000093,
Peng,Sun,The Advocate Ltd.,,,,,,Christchurch,Canterbury,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201700012,201700012,
Peng,Zhuang,Beijing Kouzhiwen Institute of Business Management Research,,,,,,Beijing,Beijing,CN,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201601210,201601210,
Pengbo,Jiang,Bank of China,,,,,,,,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201300546,201300546,
Pervez,Dinshaw Suntoke,Kaimah Consultants Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200902910,200902910,
Peter,Anthony (Tony) Le Nevez,Henley & Partners Australia Pty Ltd,,,,,,Melbourne,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202501997,202501997,
Peter,Hahn,Hahn & Associates Limited,,,,,,Lower Hutt,Wellington,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200800792,200800792,
Peter,Jiang,Uwin International Investment Limited,,,,,,Changning District,Shanghai,CN,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200901973,200901973,
Peter,John Croxson,M&C Consulting Ltd t/a e-Migration NZ (Sth Island),,,,,,Christchurch,Canterbury,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200900548,200900548,
Peterson,Fabricio Ribeiro Correia,NZ Visto,,,,,,Sao Paulo,01154020,BR,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201300753,201300753,
Petra,Madge Playfair,International Crossover Pty Ltd,,,,,,Sydney,New South Wales,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202504012,202504012,
Petra,Terez Lipoth,Working International Visas Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201002540,201002540,
Pham,Ngoc Bich Nguyen,Best Immigration Services Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200900241,200900241,
Philip,John Lawrence Shacklady,Next Step Visas Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202100100,202100100,
Philip,Krilov,Marriagevisahelp.com,,,,,,New York,New York,US,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201400082,201400082,
Philip,Leslie Wharekura,NZ Educational and Training Services Ltd,,,,,,Rotorua,Bay of Plenty,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201500370,201500370,
Phillip,John Shackell,MyVisa Manager,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201500080,201500080,
Phong,Diep Cao,VICTORY EDUCATION MIGRATION,,,,,,PERTH,Western Australia,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202507885,202507885,
Phuong,Thi Anh Bui,EYIS Limited t/a Elise Yan Immigration Specialists,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202400370,202400370,
Phuong,Thi Thu Nguyen,NEW HORIZON (VIETNAM) LIMITED,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000450,202000450,
Pieter,Jacobus Stephanus Roberts,New Start NZ Ltd,,,,,,Hamilton,Waikato,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202501532,202501532,
Ping,Liu,Xueying Li trading as Sharing Immigration,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202401345,202401345,
Pinkey,Upadhayay,Rajni Garg Visa,,,,,,New Delhi,New Delhi,IN,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202400890,202400890,
Piotr,Dariusz Ferenc,PACIFIC CENTER PLANET OF ADVENTURES PTY LTD,,,,,,Airlie Beach,Queensland,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000348,202000348,
Piyush,Nagpal,PROFESSIONAL VISA SOLUTIONS,,,,,,AUCKLAND,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202100352,202100352,
Po,Chu Chan,Auckland Immigration Services Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000756,202000756,
Po,Yi Fung,Golden Pathway Migration,,,,,,Sheung Wan,Hong Kong,HK,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202505636,202505636,
Pradeep,Mohan Manik,"Immigration Simplified Ltd, iVisa",,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202400819,202400819,
Praveen,Chandra Nalam,New Zeal Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201500186,201500186,
Praveen,Kumar Dharanikota,NESTAWAY MIGRATION AND EDUCATION CONSULTANTS,,,,,,Melbourne,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202502444,202502444,
Preetika,Kaur Minhas,Vaninder Bassan- New Start NZ Ltd,,,,,,Hamilton,Waikato,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000377,202000377,
Prempreet,Singh,BETTER CHOICE MIGRATION AND EDUCATION CONSULTANTS PTY LTD,,,,,,Perth,Western Australia,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202500644,202500644,
Premudhi,Kumari Tennakoon,Pinnacle Immigration Advisers,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202001052,202001052,
Primo,Jr Estacio Bernardo,i-Migrate,,,,,,Hobart,Tasmania,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202401109,202401109,
Priscilla,Denisse Cristerna Salazar,Ernst and Young EY,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201800174,201800174,
Priya,Poonam Prasad,Destination New Zealand Immigration Limited,,,,,,Hamilton,Waikato,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201400283,201400283,
Priya,Seniogita Pratap,Priya Pratap Immigration Consultant,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201100160,201100160,
Priyanka,Anilkumar,Immigration Hub,,,,,,Christchurch,Canterbury,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202501411,202501411,
Priyanka,Bhandari,Wise Movez Pty Ltd,,,,,,Sydney,New South Wales,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200902866,200902866,
Punam,Vipinbhai Patel,Onboard Visas,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201500275,201500275,
Qian,Shi,NZ Professional Consulting Services Ltd,,,,,,AUCKLAND,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202100553,202100553,
Qiankun,Li,New Journey Immigration,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202100731,202100731,
Qianlan,Du,Onestep Immigration and Education,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202400660,202400660,
Qianru,Diao,Golden Star International Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202100441,202100441,
Qiao,Zheng,TOPSELECT Education and Migration,,,,,,Sydney,New South Wales,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202504642,202504642,
Qili,Wang,Globalist Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201500980,201500980,
Qing,Tian,Phoenix International Consultancy Group Limited,,,,,,Wellington,Wellington,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200800970,200800970,
Qing,Wen,Carnation Education International Consulting Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201901272,201901272,
Qing,Zhang,Easy To NZ Limited,,,,,,Christchurch,Canterbury,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202100984,202100984,
Qing,Zhao,Bowman International Pty Ltd,,,,,,Turramurra,New South Wales,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202503635,202503635,
Qinghua,WANG,EduNavi Consulting Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202503985,202503985,
Qingyan,Wang,EIC Global (Australia) PTY LTD,,,,,,Sydney,New South Wales,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202400452,202400452,
Qingyang,Feng,Logimax Immigration Limited,,,,,,Porirua,Wellington,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201601309,201601309,
Qiuchen,Feng,EYIS Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201900670,201900670,
Qun,Lu,Leads Immigration Services Pty Ltd,,,,,,Brighton East,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202505733,202505733,
Qutaiba,Mehmood,Code Migration Pty Ltd,,,,,,Melbourne,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202506883,202506883,
